budget,log_budget,runtime,genero_principal,estudio,diretor,ator_principal,mes_estreia,e_sequencia,e_alta_temporada,densidade_investimento,target_sucesso
10000000.0,16.118095750958314,101.0,Action,Hollywood Pictures,Eric Blakeney,Sandra Bullock,2,0,0,99009.900990099,0
20000000.0,16.811242881518265,105.0,Thriller,Bleiberg Entertainment,Ariel Vromen,Michael Shannon,9,0,0,190476.19047619047,0
10000000.0,16.118095750958314,102.0,Crime,Voltage pictures,William Friedkin,Matthew McConaughey,9,0,0,98039.2156862745,0
10000000.0,16.118095750958314,96.0,Comedy,Echo Lake Productions,Derrick Borte,David Duchovny,9,0,0,104166.66666666667,0
10000000.0,16.118095750958314,111.0,Drama,Block 2 Pictures,Wong Kar-wai,Norah Jones,5,0,0,90090.09009009009,1
10000000.0,16.118095750958314,89.0,Comedy,Screen Gems,Guy Ritchie,Madonna,10,0,0,112359.55056179775,0
5000000.0,15.424948670398354,106.0,Action,,Joshua Seftel,John Cusack,4,0,0,47169.811320754714,0
7700000.0,15.856731016694035,123.0,Drama,BBC Films,Ralph Fiennes,Gerard Butler,2,0,0,62601.62601626016,0
10000000.0,16.118095750958314,99.0,Comedy,Magnolia Pictures,Bobcat Goldthwait,Robin Williams,8,0,0,101010.101010101,0
10000000.0,16.118095750958314,86.0,Comedy,Hollywood Pictures,Alan Smithee,Jackie Chan,2,0,0,116279.06976744186,0
10000000.0,16.118095750958314,111.0,Drama,Worldview Entertainment,Kim Farrant,Nicole Kidman,7,0,1,90090.09009009009,0
10000000.0,16.118095750958314,85.0,Comedy,Cube Vision,Marcus Raboy,Ice Cube,10,0,0,117647.05882352941,0
10.0,2.3978952727983707,85.0,Drama,Filmhuset Gruppen,Benedikt Erlingsson,Ingvar Eggert Sigurðsson,8,0,0,0.11764705882352941,0
10.0,2.3978952727983707,99.0,Horror,Lions Gate,Douglas Aarniokoski,Paz de la Huerta,9,1,0,0.10101010101010101,1
9500000.0,16.066802461833923,107.0,Comedy,Miramax Films,Greg Mottola,Jesse Eisenberg,4,0,0,88785.04672897197,0
9600000.0,16.077273760604726,144.0,Drama,Lions Gate Films,Andy García,Andy García,9,0,0,66666.66666666667,0
11000000.0,16.213405921671733,98.0,Comedy,New Line Cinema,Steve Carr,Ice Cube,1,0,0,112244.89795918367,1
9500000.0,16.066802461833923,117.0,Action,Eon Productions,Lewis Gilbert,Sean Connery,6,0,1,81196.5811965812,1
8900000.0,16.001561947061912,127.0,Drama,Les Films du Losange,Michael Haneke,Emmanuelle Riva,7,0,1,70078.74015748031,1
10500000.0,16.166885910365842,98.0,Horror,Metro-Goldwyn-Mayer (MGM),Gary Sherman,Tom Skerritt,6,0,1,107142.85714285714,0
9400000.0,16.056220353623207,163.0,Action,United Artists,Stanley Kramer,Spencer Tracy,11,0,0,57668.711656441716,1
12899867.0,16.372727636721407,121.0,Comedy,El Deseo,Pedro Almodóvar,Penélope Cruz,3,0,0,106610.47107438017,1
7400000.0,15.816990693309524,136.0,Drama,Zentropa Entertainments,Lars von Trier,Kirsten Dunst,5,0,0,54411.76470588235,1
11000000.0,16.213405921671733,117.0,Horror,Twentieth Century Fox Film Corporation,Ridley Scott,Tom Skerritt,5,0,0,94017.09401709402,1
85000.0,11.350418300109132,83.0,Horror,New Line Cinema,Tobe Hooper,Marilyn Burns,10,0,0,1024.0963855421687,1
10000000.0,16.118095750958314,106.0,Drama,River Road Entertainment,Floria Sigismondi,Dakota Fanning,3,0,0,94339.62264150943,0
9000000.0,16.012735246411598,181.0,Drama,United Artists,Norman Jewison,Chaim Topol,11,0,0,49723.756906077346,1
5500000.0,15.520258832020865,130.0,Adventure,Eon Productions,Terence Young,Sean Connery,12,0,1,42307.692307692305,1
7000000.0,15.76142084987672,110.0,Comedy,Fandango,Ferzan Ozpetek,Nicole Grimaudo,2,0,0,63636.36363636364,0
9000000.0,16.012735246411598,118.0,Drama,New Line Cinema,F. Gary Gray,Jada Pinkett Smith,11,0,0,76271.18644067796,1
9000000.0,16.012735246411598,120.0,Drama,Universal Pictures,Malcolm D. Lee,Nia Long,10,0,0,75000.0,1
9000000.0,16.012735246411598,87.0,Horror,United Artists,Tom Holland,Catherine Hicks,11,0,0,103448.27586206897,1
9000000.0,16.012735246411598,123.0,Documentary,The Weinstein Company,Michael Moore,Michael Moore,5,0,0,73170.73170731707,1
9000000.0,16.012735246411598,104.0,Horror,Universal Pictures,James DeMonaco,Frank Grillo,7,1,1,86538.46153846153,1
9000000.0,16.012735246411598,88.0,Comedy,New Line Cinema,Danny Leiner,John Cho,5,0,0,102272.72727272728,1
26000000.0,17.073607134447293,118.0,Crime,New Line Cinema,Ben Younger,Giovanni Ribisi,2,0,0,220338.98305084746,0
40600000.0,17.5192786492025,116.0,Comedy,Paramount Pictures,John Landis,Eddie Murphy,6,0,1,350000.0,1
9000000.0,16.012735246411598,84.0,Horror,Dimension Films,Glen Morgan,Katie Cassidy,12,0,1,107142.85714285714,1
8500000.0,15.955576839107596,119.0,Action,,Christopher McQuarrie,Benicio del Toro,9,0,0,71428.57142857143,1
9000000.0,16.012735246411598,97.0,Comedy,United Artists,Burr Steers,Kieran Culkin,9,0,0,92783.50515463918,0
9000000.0,16.012735246411598,79.0,Comedy,Paul Schiff Productions,Hart Bochner,Jeremy Piven,4,0,0,113924.0506329114,0
9000000.0,16.012735246411598,97.0,Drama,Elevation Filmworks,Davis Guggenheim,Jesse Lee Soffer,6,0,1,92783.50515463918,0
9000000.0,16.012735246411598,84.0,Documentary,Twentieth Century Fox Film Corporation,Kevin Tancharoen,Dianna Agron,8,0,0,107142.85714285714,1
6000000.0,15.607270193858982,98.0,Comedy,TF1 Films Production,Eric Lavaine,Lambert Wilson,4,0,0,61224.489795918365,1
9000000.0,16.012735246411598,130.0,Drama,Island Film Group,Marc Forby,Q'orianka Kilcher,5,0,0,69230.76923076923,0
5000000.0,15.424948670398354,86.0,Drama,Renaissance Films,Peter Cattaneo,Sapphire Boyce,11,0,0,58139.53488372093,0
9000000.0,16.012735246411598,97.0,Comedy,Lakeshore Entertainment,Meiert Avis,Kip Pardue,8,0,0,92783.50515463918,0
5000000.0,15.424948670398354,97.0,Adventure,Paramount Pictures,Peter Faiman,Paul Hogan,9,0,0,51546.39175257732,1
86000000.0,18.26985786584569,84.0,Thriller,The Weinstein Company,Joby Harold,Hayden Christensen,11,0,0,1023809.5238095238,0
8500000.0,15.955576839107596,97.0,Horror,Warner Bros.,Joel Schumacher,Jason Patric,7,0,1,87628.86597938144,1
7000000.0,15.76142084987672,112.0,Drama,Fox Searchlight Pictures,Scott Cooper,Jeff Bridges,12,0,1,62500.0,1
9250000.0,16.04013421759671,125.0,Drama,Twentieth Century Fox Film Corporation,Mark Rydell,Bette Midler,11,0,0,74000.0,1
8500000.0,15.955576839107596,96.0,Comedy,Sneak Preview Productions,David E. Talbert,Paula Patton,9,0,0,88541.66666666667,1
9000000.0,16.012735246411598,98.0,Science Fiction,Paramount Pictures,Roger Vadim,Jane Fonda,10,0,0,91836.73469387754,0
12000000.0,16.300417291085605,122.0,Drama,Fox Searchlight Pictures,Mira Nair,Kal Penn,9,0,0,98360.65573770492,0
8500000.0,15.955576839107596,100.0,Romance,Wonderland Sound and Vision,Ari Sandel,Mae Whitman,2,0,0,85000.0,1
22000000.0,16.906553056777135,104.0,Drama,Twentieth Century Fox Film Corporation,Vondie Curtis-Hall,Mariah Carey,9,0,0,211538.46153846153,0
8500000.0,15.955576839107596,119.0,Drama,BBC Films,Jane Campion,Abbie Cornish,11,0,0,71428.57142857143,0
12000000.0,16.300417291085605,145.0,Drama,Fox Searchlight Pictures,Karan Johar,Shah Rukh Khan,2,0,0,82758.62068965517,1
9000000.0,16.012735246411598,106.0,Action,Sudden Storm Productions,J.C. Chandor,Robert Redford,10,0,0,84905.6603773585,0
8000000.0,15.894952224644102,126.0,Adventure,,John Sayles,Mary Elizabeth Mastrantonio,6,0,1,63492.06349206349,0
6500000.0,15.687312888712007,124.0,Drama,BIM Distribuzione,Ken Loach,Cillian Murphy,5,0,0,52419.354838709674,1
7700000.0,15.856731016694035,159.0,Romance,Dharma Productions,Ayan Mukherjee,Ranbir Kapoor,5,0,0,48427.67295597484,1
8250000.0,15.925723879522977,171.0,Drama,Metro-Goldwyn-Mayer (MGM),Mervyn LeRoy,Robert Taylor,11,0,0,48245.61403508772,1
8000000.0,15.894952224644102,154.0,Thriller,Miramax Films,Quentin Tarantino,John Travolta,10,0,0,51948.05194805195,1
8500000.0,15.955576839107596,117.0,Crime,Bold Films,Dan Gilroy,Jake Gyllenhaal,10,0,0,72649.57264957266,1
8500000.0,15.955576839107596,104.0,Comedy,Fox Searchlight Pictures,Jay Chandrasekhar,Kevin Heffernan,2,0,0,81730.76923076923,0
8200000.0,15.919644834185693,174.0,Drama,Twentieth Century Fox Film Corporation,Robert Wise,Julie Andrews,3,0,0,47126.4367816092,1
8000000.0,15.894952224644102,111.0,Comedy,Touchstone Pictures,Ron Howard,Tom Hanks,3,0,0,72072.07207207207,1
8000000.0,15.894952224644102,102.0,Comedy,Fox Searchlight Pictures,Jonathan Dayton,Greg Kinnear,7,0,1,78431.37254901961,1
8000000.0,15.894952224644102,89.0,Crime,Columbia Pictures,Rob Reiner,Wil Wheaton,8,0,0,89887.6404494382,1
5000000.0,15.424948670398354,113.0,Horror,DNA Films,Danny Boyle,Cillian Murphy,10,0,0,44247.78761061947,1
8000000.0,15.894952224644102,111.0,Crime,Paramount Pictures,Don Siegel,Clint Eastwood,6,0,1,72072.07207207207,1
8000000.0,15.894952224644102,109.0,Comedy,,Rick Famuyiwa,Sanaa Lathan,10,0,0,73394.49541284403,1
8000000.0,15.894952224644102,100.0,Comedy,Summit Entertainment,Jonathan Levine,Joseph Gordon-Levitt,9,0,0,80000.0,1
8000000.0,15.894952224644102,94.0,Comedy,Treehouse Pictures,Tom Gormican,Zac Efron,1,0,0,85106.3829787234,1
6500000.0,15.687312888712007,142.0,Adventure,United Artists,Peter R. Hunt,George Lazenby,12,0,1,45774.64788732395,1
14000000.0,16.454567959008102,112.0,Horror,New Line Cinema,Wes Craven,Heather Langenkamp,10,0,0,125000.0,0
8000000.0,15.894952224644102,91.0,Drama,Twentieth Century Fox Film Corporation,John Schultz,Melissa Joan Hart,10,0,0,87912.08791208791,1
8000000.0,15.894952224644102,112.0,Drama,Lions Gate Films,Doug Atchison,Keke Palmer,4,0,0,71428.57142857143,1
8000000.0,15.894952224644102,82.0,Comedy,Universal Pictures,Tamra Davis,Dave Chappelle,1,0,0,97560.9756097561,1
8000000.0,15.894952224644102,97.0,Comedy,Lionsgate,Jonas Elmer,Renée Zellweger,1,0,0,82474.22680412371,1
7000000.0,15.76142084987672,102.0,Thriller,Lions Gate Films,Mary Harron,Christian Bale,4,0,0,68627.45098039215,1
8000000.0,15.894952224644102,93.0,Drama,Fox Searchlight Pictures,Miguel Arteta,Jennifer Aniston,1,0,0,86021.50537634408,1
8000000.0,15.894952224644102,116.0,Action,Park Ex Pictures,Erik Canuel,Patrick Huard,7,0,1,68965.5172413793,0
8000000.0,15.894952224644102,118.0,Action,Chris Brinker Productions,Troy Duffy,Sean Patrick Flanery,11,1,0,67796.61016949153,0
8000000.0,15.894952224644102,92.0,Comedy,Screen Gems,Will Gluck,Emma Stone,9,0,0,86956.52173913043,1
8000000.0,15.894952224644102,92.0,Drama,Saturn Films,E. Elias Merhige,John Malkovich,5,0,0,86956.52173913043,0
8000000.0,15.894952224644102,104.0,Comedy,Walt Disney Pictures,Joe Nussbaum,Aimee Teegarden,4,0,0,76923.07692307692,0
8000000.0,15.894952224644102,90.0,Animation,Starburns Industries,Charlie Kaufman,David Thewlis,12,0,1,88888.88888888889,0
8000000.0,15.894952224644102,129.0,Comedy,Film4,Mike Leigh,Jim Broadbent,11,0,0,62015.50387596899,1
8000000.0,15.894952224644102,79.0,Action,Original Pictures,Mark L. Lester,Dolph Lundgren,8,0,0,101265.82278481012,0
8000000.0,15.894952224644102,101.0,Comedy,Focus Features,Ryan Fleck,Keir Gilchrist,7,0,1,79207.92079207921,0
8000000.0,15.894952224644102,106.0,Drama,Hollywood Pictures,Steve James,Jared Leto,1,0,0,75471.69811320755,0
8000000.0,15.894952224644102,104.0,Comedy,Likely Story,John Carney,Mark Ruffalo,9,0,0,76923.07692307692,1
8000000.0,15.894952224644102,112.0,Drama,Class 5 Films,David Jacobson,Edward Norton,5,0,0,71428.57142857143,0
8000000.0,15.894952224644102,99.0,Drama,City Light Films,Michael Corrente,Alec Baldwin,4,0,0,80808.0808080808,0
8000000.0,15.894952224644102,91.0,Romance,Lions Gate Films,Andrew Currie,Billy Connolly,9,0,0,87912.08791208791,0
8000000.0,15.894952224644102,98.0,Action,Matador Pictures,Jonathan Lynn,Bill Nighy,6,0,1,81632.6530612245,0
8000000.0,15.894952224644102,107.0,Action,Thinkfilm,Robert Moresco,James Marsden,2,0,0,74766.35514018692,0
8000000.0,15.894952224644102,112.0,Drama,Arcadia Motion Pictures,Claudia Llosa,Jennifer Connelly,2,0,0,71428.57142857143,0
8000000.0,15.894952224644102,124.0,Science Fiction,Bandai Visual Company,Katsuhiro Ōtomo,Mitsuo Iwata,7,0,1,64516.12903225807,0
22000000.0,16.906553056777135,97.0,Drama,Eclectic pictures,John Herzfeld,Paul Walker,7,0,1,226804.12371134022,0
8000000.0,15.894952224644102,124.0,Drama,,Charles Binamé,Roy Dupuis,10,0,0,64516.12903225807,0
7800000.0,15.86963441986494,102.0,Thriller,France 2 Cinéma,François Ozon,Charlotte Rampling,5,0,0,76470.58823529411,1
7500000.0,15.830413711839864,99.0,Comedy,The Zanuck Company,Bruce Beresford,Morgan Freeman,12,0,1,75757.57575757576,1
7500000.0,15.830413711839864,91.0,Crime,New Line Cinema,Stanley Tong,Jackie Chan,1,0,0,82417.58241758242,1
6500000.0,15.687312888712007,92.0,Comedy,Fox Searchlight Pictures,Jason Reitman,Aaron Eckhart,9,0,0,70652.17391304347,1
10200000.0,16.13789837629371,93.0,Horror,Lions Gate Films,Eli Roth,Lauren German,6,0,1,109677.41935483871,1
7500000.0,15.830413711839864,100.0,Drama,BBC Films,Lone Scherfig,Carey Mulligan,10,0,0,75000.0,1
10284523.0,16.14615079900646,104.0,Comedy,Epsilon Motion Pictures,Anand Tucker,Steve Martin,10,0,0,98889.64423076923,0
6500000.0,15.687312888712007,105.0,Action,Paramount Pictures,Joe Carnahan,Jason Patric,1,0,0,61904.76190476191,0
7500000.0,15.830413711839864,102.0,Comedy,,Paul Gross,Paul Gross,9,0,0,73529.41176470589,0
7500000.0,15.830413711839864,110.0,Drama,,Russell Holt,Sam Hennings,11,0,0,68181.81818181818,0
8000000.0,15.894952224644102,92.0,Comedy,Miramax Films,Mike Judge,Jason Bateman,9,0,0,86956.52173913043,0
8000000.0,15.894952224644102,113.0,Drama,Chrysalis Films,Rodrigo García,Glenn Close,12,0,1,70796.46017699115,0
7500000.0,15.830413711839864,107.0,Drama,Constantin Film Produktion,Dennis Gansel,Jürgen Vogel,3,0,0,70093.45794392523,1
7000000.0,15.76142084987672,117.0,Thriller,Bold Films,Nicolas Winding Refn,Elle Fanning,6,0,1,59829.05982905983,0
7300000.0,15.803385043104912,103.0,Thriller,HanWay Films,Daniel Barber,Michael Caine,11,0,0,70873.786407767,0
7500000.0,15.830413711839864,96.0,Comedy,Fox Searchlight Pictures,Jason Reitman,Ellen Page,12,0,1,78125.0,1
7200000.0,15.789591722875162,120.0,Adventure,United Artists,Guy Hamilton,Sean Connery,12,0,1,60000.0,1
6000000.0,15.607270193858982,175.0,Drama,Paramount Pictures,Francis Ford Coppola,Marlon Brando,3,0,0,34285.71428571428,1
4000000.0,15.201805169084134,95.0,Drama,Paramount Pictures,Adrian Lyne,Jennifer Beals,4,0,0,42105.26315789474,1
7500000.0,15.830413711839864,95.0,Comedy,Fox Searchlight Pictures,Marc Webb,Joseph Gordon-Levitt,7,0,1,78947.36842105263,1
7000000.0,15.76142084987672,121.0,Drama,New South Wales Film & Television Office,Jane Campion,Holly Hunter,5,0,0,57851.239669421484,1
7000000.0,15.76142084987672,110.0,Drama,Extension 765,Steven Soderbergh,Channing Tatum,6,0,1,63636.36363636364,1
7000000.0,15.76142084987672,121.0,Adventure,United Artists,Guy Hamilton,Roger Moore,7,0,1,57851.239669421484,1
6600000.0,15.702580358511794,112.0,Comedy,TriStar Pictures,Salim Akil,Paula Patton,5,0,0,58928.57142857143,1
7000000.0,15.76142084987672,93.0,Drama,2929 Productions,George Clooney,David Strathairn,9,0,0,75268.81720430107,1
7000000.0,15.76142084987672,114.0,Crime,Sony Pictures Classics,Bennett Miller,Philip Seymour Hoffman,9,0,0,61403.508771929824,1
7000000.0,15.76142084987672,104.0,Thriller,Columbia Pictures,Robert Rodriguez,Antonio Banderas,8,0,0,67307.69230769231,1
9000000.0,16.012735246411598,119.0,Adventure,Metro-Goldwyn-Mayer (MGM),Michael Anderson,Michael York,6,0,1,75630.25210084034,1
7000000.0,15.76142084987672,125.0,Adventure,United Artists,Guy Hamilton,Roger Moore,12,0,1,56000.0,1
7000000.0,15.76142084987672,96.0,Action,Silver Pictures,Craig R. Baxley,Carl Weathers,2,0,0,72916.66666666667,1
7000000.0,15.76142084987672,89.0,Horror,Twentieth Century Fox Film Corporation,Matt Bettinelli-Olpin,Allison Miller,1,0,0,78651.68539325842,1
7000000.0,15.76142084987672,92.0,Comedy,Miramax Films,David O. Russell,Ben Stiller,3,0,0,76086.95652173914,1
700000.0,13.45883704259595,103.0,Crime,Forest Whitaker's Significant Productions,Rick Famuyiwa,Shameik Moore,6,0,1,6796.116504854369,1
7000000.0,15.76142084987672,97.0,Drama,Suntaur Entertainment Company,Michael Rymer,Omar Epps,8,0,0,72164.94845360825,1
7000000.0,15.76142084987672,89.0,Horror,Universal Pictures,Rob Zombie,Sid Haig,4,0,0,78651.68539325842,1
7000000.0,15.76142084987672,105.0,Comedy,Mike Zoss Productions,Joel Coen,Michael Stuhlbarg,10,0,0,66666.66666666667,1
7000000.0,15.76142084987672,116.0,Romance,Relativity Media,Gina Prince-Bythewood,Gugu Mbatha-Raw,9,0,0,60344.8275862069,1
7000000.0,15.76142084987672,164.0,Drama,Universal Pictures,Martin Scorsese,Willem Dafoe,8,0,0,42682.92682926829,0
7000000.0,15.76142084987672,96.0,Romance,Miramax Films,Michael Corrente,Shawn Hatosy,8,0,0,72916.66666666667,0
7.0,2.0794415416798357,90.0,Thriller,Entertainment,Tony Maylam,Rutger Hauer,5,0,0,0.07777777777777778,0
7000000.0,15.76142084987672,113.0,Action,3Mark Entertainment,Mitch Davis,Christopher Gorham,4,0,0,61946.902654867255,0
7000000.0,15.76142084987672,192.0,Drama,Yash Raj Films,Yash Chopra,Shah Rukh Khan,11,0,0,36458.333333333336,1
7000000.0,15.76142084987672,104.0,Drama,Sony Pictures Classics,Paul Schrader,Greg Kinnear,10,0,0,67307.69230769231,0
7000000.0,15.76142084987672,112.0,Drama,BBC Films,Lynne Ramsay,John C. Reilly,9,0,0,62500.0,0
7000000.0,15.76142084987672,100.0,Comedy,Tijuana Productions,Curtis Hanson,Tom Cruise,4,0,0,70000.0,0
7000000.0,15.76142084987672,106.0,Comedy,,Bob Gosse,Matt Czuchry,9,0,0,66037.7358490566,0
7000000.0,15.76142084987672,106.0,Drama,DRO Entertainment,Spencer Susser,Joseph Gordon-Levitt,1,0,0,66037.7358490566,0
7000000.0,15.76142084987672,103.0,Romance,Double Feature Films,Peter Sollett,Julianne Moore,10,0,0,67961.16504854368,0
7000000.0,15.76142084987672,108.0,Comedy,Wild Bunch,Shari Springer Berman,Kevin Kline,8,0,0,64814.81481481482,0
7000000.0,15.76142084987672,170.0,Drama,Lenfilm Studio,Aleksey German,Leonid Yarmolnik,2,0,0,41176.470588235294,0
7000000.0,15.76142084987672,108.0,Crime,Immortal Thoughts,Stephen Milburn Anderson,Sean Bean,1,0,0,64814.81481481482,0
6000000.0,15.607270193858982,108.0,Action,Franchise Pictures,Troy Duffy,Willem Dafoe,1,0,0,55555.555555555555,0
7000000.0,15.76142084987672,76.0,Animation,Bazelevs Production,Vladlen Barbe,Ivan Okhlobystin,10,0,0,92105.26315789473,0
7000000.0,15.76142084987672,97.0,Adventure,Metro-Goldwyn-Mayer (MGM),Robert C. Cooper,Ben Browder,3,0,0,72164.94845360825,0
6900000.0,15.747032114495013,102.0,Comedy,Gramercy Pictures,Richard Linklater,Jason London,9,0,0,67647.05882352941,0
6900000.0,15.747032114495013,101.0,Horror,A Bigger Boat,Mark Tonderai,Jennifer Lawrence,9,0,0,68316.83168316832,1
6800000.0,15.732433317205148,130.0,Drama,TS Productions,Denis Villeneuve,Lubna Azabal,9,0,0,52307.692307692305,0
6500000.0,15.687312888712007,99.0,Horror,New Line Cinema,John R. Leonetti,Annabelle Wallis,10,0,0,65656.56565656565,1
7.0,2.0794415416798357,82.0,Comedy,,Rachel Perkins,Rocky McKenzie,8,0,0,0.08536585365853659,0
6500000.0,15.687312888712007,112.0,Crime,Columbia Pictures Corporation,John Singleton,Laurence Fishburne,7,0,1,58035.71428571428,1
6500000.0,15.687312888712007,108.0,Drama,Columbia Pictures Corporation,Luis Valdez,Lou Diamond Phillips,7,0,1,60185.18518518518,1
6500000.0,15.687312888712007,105.0,Horror,Filmways Pictures,Brian De Palma,Michael Caine,6,0,1,61904.76190476191,1
6500000.0,15.687312888712007,98.0,Crime,Columbia Pictures,Doug Liman,Sarah Polley,4,0,0,66326.5306122449,1
6500000.0,15.687312888712007,88.0,Comedy,Sony Pictures,Nicole Holofcener,Catherine Keener,9,0,0,73863.63636363637,1
6500000.0,15.687312888712007,131.0,Science Fiction,Universal Pictures,Robert Wise,Arthur Hill,3,0,0,49618.32061068702,0
6500000.0,15.687312888712007,100.0,Drama,HanWay Films,Steve McQueen,Michael Fassbender,10,0,0,65000.0,1
6500000.0,15.687312888712007,105.0,Drama,Sony Pictures Classics,Matthew Vaughn,Daniel Craig,9,0,0,61904.76190476191,0
6500000.0,15.687312888712007,100.0,Drama,,Sterling Van Wagenen,Sam Hennings,10,0,0,65000.0,0
6500000.0,15.687312888712007,116.0,Drama,Scott Free Productions,Zal Batmanglij,Brit Marling,5,0,0,56034.48275862069,0
6500000.0,15.687312888712007,96.0,Romance,Killer Films,Michael Mayer,Colin Farrell,7,0,1,67708.33333333333,0
6500000.0,15.687312888712007,113.0,Drama,Oscilloscope Laboratories,Oren Moverman,Ben Foster,11,0,0,57522.12389380531,0
6400000.0,15.671808704579888,108.0,Action,Orion Pictures,James Cameron,Arnold Schwarzenegger,10,0,0,59259.25925925926,1
